, CC, D, E, I, L, LOC, N, N1, N2, T, V, V*, mu, mu1, mu1', mu2, mu2',AvgShortestPath,Betweenness,Closeness,Eccentricity,FanIn,FanOut,IsIsolated,Katz,Name
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2145, 0)",1.0,0.0,False,0.012446224714315971,dstedc_
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.10156249999994,0.0,0.0028563140160221367,"(957, 5)",0.0,7.0,False,0.012310805849966341,DSSolve_HEP_BDC
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,DSTruncate_HEP
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.2040816326531,0.0,0.002637102416446908,"(167, 2)",0.0,11.0,False,0.012310805849966341,DSSynchronize_HEP
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.61999999999995,0.0,0.0026909208331090903,"(1, 3)",0.0,10.0,False,0.012310805849966341,DSCond_HEP
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.61999999999995,0.0,0.0026909208331090903,"(1, 3)",0.0,10.0,False,0.012310805849966341,DSTranslateRKS_HEP
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,DSHermitian_HEP
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,DSCreate_HEP
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.7072,0.0,0.0023435273649003345,"(136, 3)",0.0,1.0,False,0.012310805849966341,bvscatter_
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.86419753086415,0.0,0.0033685436247192883,"(304, 3)",0.0,1.0,False,0.012310805849966341,bvsumquadrature_
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.29194039416763,0.0,0.003932487983889464,"(417, 9)",0.0,1.0,False,0.012310805849966341,bvdotquadrature_
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.8553590010406,0.0,0.002818049592980974,"(1288, 3)",0.0,1.0,False,0.012310805849966341,bvtracequadrature_
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.6800000000001,0.0,0.0012038330042856455,"(9, 2)",0.0,1.0,False,0.012310805849966341,fncombinesetchildren_
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.9183673469388,0.0,0.0008621296361461047,"(9, 2)",0.0,1.0,False,0.012310805849966341,fncombinegetchildren_
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.5266272189349,0.0,0.002034477777242741,"(850, 2)",0.0,7.0,False,0.012310805849966341,BVMult_Contiguous
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.679012345679,0.0,0.001425153071996622,"(852, 2)",0.0,5.0,False,0.012310805849966341,BVMultVec_Contiguous
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.64,0.0,0.001906068923452272,"(167, 3)",0.0,6.0,False,0.012310805849966341,BVMultInPlace_Contiguous
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.64,0.0,0.001906068923452272,"(167, 3)",0.0,6.0,False,0.012310805849966341,BVMultInPlaceTranspose_Contiguous
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.6394557823129,0.0,0.002586388908438314,"(167, 3)",0.0,6.0,False,0.012310805849966341,BVDot_Contiguous
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.8655692729767,0.0,0.0034029165188490763,"(167, 3)",0.0,8.0,False,0.012310805849966341,BVDotVec_Contiguous
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.7744,0.0,0.0030415993459344767,"(167, 3)",0.0,6.0,False,0.012310805849966341,BVDotVec_Local_Contiguous
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.469387755102,0.0,0.00101888047908176,"(852, 2)",0.0,3.0,False,0.012310805849966341,BVScale_Contiguous
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.7777777777777,0.0,0.002058554437328454,"(167, 3)",0.0,3.0,False,0.012310805849966341,BVNorm_Contiguous
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.7777777777777,0.0,0.002058554437328454,"(167, 3)",0.0,3.0,False,0.012310805849966341,BVNorm_Local_Contiguous
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.2105263157895,0.0,0.00217291857273559,"(167, 3)",0.0,3.0,False,0.012310805849966341,BVNormalize_Contiguous
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.87654320987656,0.0,0.003705397987191217,"(1315, 3)",0.0,11.0,False,0.012310805849966341,BVMatMult_Contiguous
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,0.0,0.0006861848124428179,"(9, 1)",0.0,3.0,False,0.012310805849966341,BVCopy_Contiguous
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,0.0,0.0006861848124428179,"(9, 1)",0.0,3.0,False,0.012310805849966341,BVCopyColumn_Contiguous
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.3076923076923,0.0,0.0029734675205855443,"(9, 1)",0.0,13.0,False,0.012310805849966341,BVResize_Contiguous
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,BVGetColumn_Contiguous
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,BVGetArray_Contiguous
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,BVGetArrayRead_Contiguous
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,0.0,0.0009149130832570906,"(9, 1)",0.0,4.0,False,0.012310805849966341,BVDestroy_Contiguous
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.1764705882353,0.0,0.003888380603842635,"(9, 1)",0.0,17.0,False,0.012310805849966341,BVCreate_Contiguous
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2179, 0)",1.0,0.0,False,0.01244649555204467,dgehrd_
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2180, 0)",1.0,0.0,False,0.01244649555204467,dorghr_
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2181, 0)",2.0,0.0,False,0.012582185254123,dtrexc_
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.8476331360947,0.0,0.003939370982686581,"(69, 5)",0.0,1.0,False,0.012310805849966341,stsetfromoptions_
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.6875,0.0,0.0009759072888075633,"(9, 2)",0.0,1.0,False,0.012310805849966341,stsetmatstructure_
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.7500000000002,0.0,0.0005228074761469088,"(9, 2)",0.0,1.0,False,0.012310805849966341,stgetmatstructure_
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.6875,0.0,0.0009759072888075633,"(9, 2)",0.0,1.0,False,0.012310805849966341,stsetmatmode_
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.7500000000002,0.0,0.0005228074761469088,"(9, 2)",0.0,1.0,False,0.012310805849966341,stgetmatmode_
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.6875,0.0,0.0009759072888075633,"(9, 2)",0.0,1.0,False,0.012310805849966341,stsettransform_
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.7500000000002,0.0,0.0005228074761469088,"(9, 2)",0.0,1.0,False,0.012310805849966341,stgettransform_
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.6800000000001,0.0,0.0012038330042856455,"(9, 2)",0.0,1.0,False,0.012310805849966341,bvtensorbuildfirstcolumn_
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.6800000000001,0.0,0.0012038330042856455,"(9, 2)",0.0,1.0,False,0.012310805849966341,bvtensorcompress_
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.9183673469388,0.0,0.0008621296361461047,"(9, 2)",0.0,1.0,False,0.012310805849966341,bvtensorgetdegree_
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.2830578512397,0.0,0.0035425434583714545,"(417, 6)",0.0,1.0,False,0.012310805849966341,bvcreatetensor_
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.6666666666666,0.0,0.0013723696248856359,"(9, 1)",0.0,6.0,False,0.012310805849966341,STApply_Shell
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2194, 0)",1.0,0.0,False,0.012446224714315971,"EMPTYNAME = (->any pointer@i64 8) :: i32 (%struct._p_ST*, %struct._p_Vec*, %struct._p_Vec*)*"
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.6666666666666,0.0,0.0013723696248856359,"(9, 1)",0.0,6.0,False,0.012310805849966341,STApplyTranspose_Shell
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2196, 0)",1.0,0.0,False,0.012446224714315971,"EMPTYNAME = (->any pointer@i64 16) :: i32 (%struct._p_ST*, %struct._p_Vec*, %struct._p_Vec*)*"
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,0.0,0.0009149130832570906,"(9, 1)",0.0,4.0,False,0.012310805849966341,STBackTransform_Shell
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2198, 0)",1.0,0.0,False,0.012446224714315971,"EMPTYNAME = (->any pointer@i64 24) :: i32 (%struct._p_ST*, i32, double*, double*)*"
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,0.0,0.0009149130832570906,"(9, 1)",0.0,4.0,False,0.012310805849966341,STDestroy_Shell
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2200, 0)",2.0,0.0,False,0.012582320943825078,"EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_ST*, i32 (%struct._p_ST*, %struct._p_Vec*, %struct._p_Vec*)*)*"
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2201, 0)",1.0,0.0,False,0.012446631106327885,"EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_ST*, i32 (%struct._p_ST*, i32, double*, double*)*)*"
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.4,0.0,0.0011436413540713633,"(9, 1)",0.0,5.0,False,0.012310805849966341,STCreate_Shell
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,STShellSetApply_Shell
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,STShellSetApplyTranspose_Shell
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,STShellSetBackTransform_Shell
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2206, 0)",1.0,0.0,False,0.01244649555204467,"EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_RG*, i32, double*, double*)*"
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2207, 0)",1.0,0.0,False,0.01244636040401805,"EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_RG*, i32*, double**, double**)*"
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.6,0.0,0.004574565416285453,"(9, 1)",0.0,20.0,False,0.012310805849966341,RGView_Polygon
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",1.0,1.0,False,0.012446224714315971,RGComputeBoundingBox_Polygon
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2210, 0)",1.0,0.0,False,0.012446224714315971,PetscDrawLine
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,RGIsTrivial_Polygon
2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.6666666666666,0.0,0.0013723696248856359,"(9, 1)",0.0,6.0,False,0.012310805849966341,RGComputeContour_Polygon
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",0.0,1.0,False,0.012310805849966341,RGCheckInside_Polygon
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.5,0.0,0.001829826166514181,"(2206, 2)",0.0,6.0,False,0.012310805849966341,RGSetFromOptions_Polygon
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,0.0,0.0009149130832570906,"(9, 1)",0.0,4.0,False,0.012310805849966341,RGDestroy_Polygon
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.4,0.0,0.0011436413540713633,"(9, 1)",0.0,5.0,False,0.012310805849966341,RGCreate_Polygon
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.4,0.0,0.0011436413540713633,"(9, 1)",0.0,5.0,False,0.012310805849966341,RGPolygonSetVertices_Polygon
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,0.0,0.0006861848124428179,"(9, 1)",0.0,3.0,False,0.012310805849966341,RGPolygonGetVertices_Polygon
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.6938775510205,49.0,0.0009339737724916133,"(9, 2)",7.0,2.0,False,0.01325873790041375,rgellipsegetparameters_
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters000_
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters100_
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters010_
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters110_
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters001_
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters101_
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.25,0.0,0.0007319304666056725,"(9, 3)",0.0,1.0,False,0.012310805849966341,rgellipsegetparameters011_
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.2325141776937,100.48809523809524,0.002419945105215005,"(669, 5)",3.0,8.0,False,0.01271733355158166,PEPCreate
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.71280276816617,165.6833333333333,0.0022793955263905098,"(669, 4)",4.0,11.0,False,0.012853294499273261,PEPInitializePackage
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.8080808080808,163.59761904761905,0.0045288197621225984,"(1040, 3)",4.0,16.0,False,0.012852752415931288,PEPDestroy
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.85185185185185,124.94285714285714,0.003087831655992681,"(410, 2)",4.0,12.0,False,0.01285342978163244,PEPReset
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2231, 0)",2.0,0.0,False,0.012582728013879737,EMPTYNAME = (_PEPOps->any pointer@i64 32) :: i32 (%struct._p_PEP*)*
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2232, 0)",2.0,0.0,False,0.012582320944095917,EMPTYNAME = (_p_PEP->any pointer@i64 816) :: i32 (i8*)*
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,15.0,0.0009149130832570906,"(9, 1)",3.0,4.0,False,0.012717875227309895,PEPMonitorCancel
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.7777777777777,47.73809523809524,0.002058554437328454,"(2235, 1)",4.0,9.0,False,0.01285329449791661,PEPSetType
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2235, 0)",1.0,0.0,False,0.012446767202964143,EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_PEP*)*
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,3.0,0.0006861848124428179,"(9, 1)",1.0,3.0,False,0.012446224714315971,PEPGetType
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.9930795847752,34.016666666666666,0.001694935135008328,"(669, 5)",1.0,4.0,False,0.012446496365371602,PEPRegister
2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.840830449827,49.66666666666667,0.0022034156755108263,"(2237, 3)",1.0,5.0,False,0.012446360675669524,PEPMonitorRegister
2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2239, 0)",1.0,0.0,False,0.012446767338248082,EMPTYNAME = (_PEPOps->any pointer@i64 40) :: i32 (%struct._p_PEP*)*
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.796875,16.0,0.0025458451012371217,"(410, 2)",1.0,9.0,False,0.012446224714315971,PEPSetBV
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.7264,199.91764705882355,0.0025079854255950947,"(417, 5)",8.0,8.0,False,0.013396730536240886,PEPGetBV
2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.41666666666663,12.0,0.0021957913998170175,"(36, 2)",1.0,9.0,False,0.012446224714315971,PEPSetRG
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.5867768595042,166.14691876750703,0.002306343397377249,"(417, 5)",8.0,8.0,False,0.013396053848447059,PEPGetRG
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.12244897959187,14.0,0.002241537053979872,"(26, 3)",1.0,9.0,False,0.012446224714315971,PEPSetDS
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.4971644612476,156.43333333333337,0.002372495201191181,"(417, 5)",6.0,8.0,False,0.013124945011181373,PEPGetDS
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.40999999999997,20.0,0.0024727380628570017,"(77, 3)",1.0,9.0,False,0.012446224714315971,PEPSetST
2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.4971644612476,260.818137254902,0.002372495201191181,"(417, 5)",12.0,8.0,False,0.013938135562438628,PEPGetST
2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.46666666666664,137.37424242424242,0.00343092406221409,"(9, 1)",5.0,15.0,False,0.012988713633375299,PEPRefineGetKSP
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.0488888888888,36.55406162464986,0.0026734473212057844,"(417, 6)",3.0,11.0,False,0.01271733328074393,PEPSetTarget
2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,3.0,0.0006861848124428179,"(9, 1)",1.0,3.0,False,0.012446224714315971,PEPGetTarget
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.7777777777777,10.399999999999999,0.002058554437328454,"(9, 1)",2.0,9.0,False,0.0125819144163943,PEPSetInterval
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,3.0,0.0006861848124428179,"(9, 1)",1.0,3.0,False,0.012446224714315971,PEPGetInterval
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57247590365776,0.0,0.019021360185366966,"(724, 10)",0.0,1.0,False,0.012310805849966341,pepcheckdefiniteqep_
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.07122210660192,372.0,0.024347948483355617,"(724, 9)",1.0,31.0,False,0.012446224714315971,PEPCheckDefiniteQEP
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.2,24.0,0.0022872827081427266,"(9, 1)",3.0,10.0,False,0.012717062443015232,PEPMonitorLGCreate
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,7.0,0.0006861848124428179,"(9, 1)",6.0,3.0,False,0.01312345445492847,PEPMonitor
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2257, 0)",1.0,0.0,False,0.012447037362920934,"EMPTYNAME = (any pointer->any pointer@i64 0) :: i32 (%struct._p_PEP*, i32, i32, double*, double*, double*, i32, i8*)*"
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,3.75,0.0009149130832570906,"(9, 1)",3.0,4.0,False,0.01271719813271731,PEPMonitorSet
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.3333333333333,0.0,0.0006861848124428179,"(9, 1)",0.0,3.0,False,0.012310805849966341,PEPGetMonitorContext
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.81632653061223,14.0,0.002359512688399865,"(1668, 3)",1.0,10.0,False,0.012446224714315971,PEPMonitorFirst
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0204081632652,24.0,0.0012452983633221512,"(1668, 2)",3.0,5.0,False,0.01271746869960828,PEPMonitorGetTrueEig
2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.81632653061223,14.0,0.002359512688399865,"(1668, 3)",1.0,10.0,False,0.012446224714315971,PEPMonitorAll
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.81632653061223,14.0,0.002359512688399865,"(1668, 3)",1.0,10.0,False,0.012446224714315971,PEPMonitorConverged
2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,3.0,0.0009149130832570906,"(9, 1)",1.0,4.0,False,0.012446224714315971,PEPMonitorConvergedCreate
2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.4,5.0,0.0011436413540713633,"(338, 1)",1.0,5.0,False,0.012446224714315971,PEPMonitorConvergedDestroy
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.3333333333333,0.0,0.0027447392497712718,"(9, 1)",0.0,12.0,False,0.012310805849966341,PEPMonitorFirstDrawLG
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.266272189349,0.0,0.0018407179889339087,"(326, 2)",0.0,5.0,False,0.012310805849966341,PEPMonitorFirstDrawLGCreate
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.2857142857143,0.0,0.0032021957913998173,"(9, 1)",0.0,14.0,False,0.012310805849966341,PEPMonitorAllDrawLG
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.266272189349,0.0,0.0018407179889339087,"(326, 2)",0.0,5.0,False,0.012310805849966341,PEPMonitorAllDrawLGCreate
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.45454545454544,0.0,0.002516010978956999,"(9, 1)",0.0,11.0,False,0.012310805849966341,PEPMonitorConvergedDrawLG
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.734693877551,0.0,0.00203776095816352,"(326, 2)",0.0,6.0,False,0.012310805849966341,PEPMonitorConvergedDrawLGCreate
2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.51907337770718,138.1892857142857,0.019410286995431677,"(32, 8)",1.0,38.0,False,0.012446224714315971,PEPNewtonRefinement_TOAR
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.5918367346939,9.5,0.0029887160719731624,"(93, 2)",2.0,13.0,False,0.012581914551813164,NRefOrthogStep
2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.41102955762747,46.67142857142857,0.009224153705397985,"(417, 5)",1.0,32.0,False,0.012446360133180321,NRefSubcommSetup
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.6666666666666,2.0,0.0013723696248856359,"(9, 1)",2.0,6.0,False,0.012582050106231799,PEPEvaluateBasisforMatrix
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.45891674065979,108.64523809523811,0.013613051272324251,"(417, 6)",1.0,51.0,False,0.012446360133180321,PEPNRefSetUp
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.65567026620782,97.65238095238094,0.014565439331122485,"(32, 7)",1.0,24.0,False,0.012446360133180321,PEPNRefForwardSubstitution
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.16666666666666,13.142857142857142,0.0054894784995425435,"(1616, 2)",1.0,18.0,False,0.012446360133180321,PEPNRefUpdateInvPair
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.5266272189349,0.0,0.002034477777242741,"(410, 2)",1.0,7.0,False,0.012446360133180321,NRefSubcommDestroy
2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2280, 0)",7.0,0.0,False,0.013259686509829604,KSPGetOperators
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2281, 0)",7.0,0.0,False,0.013259415807520014,VecCreateMPI
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.0,0.0,0.00022872827081427266,"(9, 1)",16.0,1.0,False,0.014479948471476777,PEPEvaluateBasis
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.0,0.0,"(2283, 0)",1.0,0.0,False,0.012446360268599186,MatGetOwnershipRangeColumn
