, D, E, I, L, N, N1, N2, T, V, V*, mu, mu1, mu1', mu2, mu2',AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,SelfLoops,Stress,function_name,selected,Failed
12337, 3.4172, 468.167, 4.53874, 0.292637, 53, 18, 35, 26.0093, 137.003, 15.5098, 6, 1, 1, 5, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbagsetoptionsprefix_,0,0
12338, 12.9203, 6438.04, 0.898558, 0.0773976, 150, 60, 90, 357.669, 498.289, 11.6096, 10, 6, 1, 4, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbagview_,0,0
12339, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbarrier_,0,0
12340, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryclose_,0,0
12341, 2.79877, 461.797, 7.02147, 0.3573, 55, 18, 37, 25.6554, 165, 19.6515, 8, 2, 1, 6, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryopen_,0,0
12342, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadcomplex1_,0,0
12343, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadcomplex1cnt_,0,0
12344, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadcomplex_,0,0
12345, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadcomplexcnt_,0,0
12346, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadint1_,0,0
12347, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadint1cnt_,0,0
12348, 3.54167, 845.131, 6.77647, 0.282353, 85, 26, 59, 46.9517, 238.625, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadint_,0,0
12349, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadintcnt_,0,0
12350, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadreal1_,0,0
12351, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadreal1cnt_,0,0
12352, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadreal_,0,0
12353, 3.54167, 778.181, 6.77647, 0.282353, 85, 26, 59, 43.2323, 219.722, 24, 6, 0, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinaryreadrealcnt_,0,0
12354, 1.06862, 52.1065, 18.3896, 0.935785, 21, 6, 15, 2.89481, 48.7605, 19.6515, 5, 0, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywritecomplex1_,0,0
12355, 1.06862, 52.1065, 18.3896, 0.935785, 21, 6, 15, 2.89481, 48.7605, 19.6515, 5, 0, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywritecomplex_,0,0
12356, 1.06862, 52.1065, 18.3896, 0.935785, 21, 6, 15, 2.89481, 48.7605, 19.6515, 5, 0, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywriteint1_,0,0
12357, 1.06862, 58.0093, 18.3896, 0.935785, 21, 6, 15, 3.22274, 54.2842, 19.6515, 6, 1, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywriteint_,0,0
12358, 1.06862, 52.1065, 18.3896, 0.935785, 21, 6, 15, 2.89481, 48.7605, 19.6515, 5, 0, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywritereal1_,0,0
12359, 1.06862, 52.1065, 18.3896, 0.935785, 21, 6, 15, 2.89481, 48.7605, 19.6515, 5, 0, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscbinarywritereal_,0,0
12360, 0.967132, 33.6842, 16.0369, 1.03399, 15, 4, 11, 1.87134, 34.8289, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccheckdupsint_,0,0
12361, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccheckpointersetintensity_,0,0
12362, 3.28825, 433.5, 4.71673, 0.304113, 51, 17, 34, 24.0833, 131.833, 15.5098, 6, 1, 1, 5, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscclassidregister_,0,0
12363, 1.4643, 49.7862, 7.92846, 0.68292, 17, 6, 11, 2.7659, 34, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccommbuildtwosidedgettype_,0,0
12364, 1.4643, 57.8, 7.92846, 0.68292, 17, 6, 11, 3.21111, 39.4728, 11.6096, 5, 2, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccommbuildtwosidedsettype_,0,0
12365, 1.29203, 45, 8.98558, 0.773976, 15, 5, 10, 2.5, 34.8289, 11.6096, 5, 2, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccommgetnewtag_,0,0
12366, 1.625, 42.25, 4.92308, 0.615385, 13, 5, 8, 2.34722, 26, 8, 4, 2, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petsccommsplitreductionbegin_,0,0
12367, 1.4643, 57.8, 7.92846, 0.68292, 17, 6, 11, 3.21111, 39.4728, 11.6096, 5, 2, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestcreate_,0,0
12368, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestdestroy_,0,0
12369, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestgetconvrate_,0,0
12370, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestgetsolver_,0,0
12371, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestmonitordefault_,0,0
12372, 1.09608, 43.2654, 14.1502, 0.91234, 17, 5, 12, 2.40364, 39.4728, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestrateview_,0,0
12373, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestsetfromoptions_,0,0
12374, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestsetsolver_,0,0
12375, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestsetup_,0,0
12376, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscconvestview_,0,0
12377, 0.258406, 1.22869, 44.9279, 3.86988, 3, 0, 3, 0.0682606, 4.75489, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdatatypegetsize_,0,0
12378, 1.47217, 10.3052, 3.22985, 0.67927, 7, 3, 4, 0.57251, 7, 4.75489, 2, 1, 1, 1, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdetermineinitialfptrap_,0,0
12379, 3.4172, 468.167, 4.53874, 0.292637, 53, 18, 35, 26.0093, 137.003, 15.5098, 6, 1, 1, 5, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawappendtitle_,0,0
12380, 1.0866, 101.054, 26.2556, 0.920301, 31, 9, 22, 5.61411, 93, 28.5293, 8, 1, 1, 7, 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawarrow_,0,0
12381, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxiscreate_,0,0
12382, 1.125, 16.0477, 7.11111, 0.888889, 9, 3, 6, 0.891541, 14.2647, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxisdestroy_,0,0
12383, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxisdraw_,0,0
12384, 0.791667, 42.2273, 30.3158, 1.26316, 19, 4, 15, 2.34596, 53.3397, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxisgetlimits_,0,0
12385, 1.1704, 69.5848, 16.7905, 0.854412, 23, 7, 16, 3.86582, 59.4541, 19.6515, 6, 1, 1, 5, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxissetcolors_,0,0
12386, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxissetholdlimits_,0,0
12387, 4.0037, 1970.45, 8.29715, 0.249769, 133, 44, 89, 109.47, 492.158, 33.2193, 13, 2, 1, 11, 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxissetlabels_,0,0
12388, 1.125, 85.2734, 21.3333, 0.888889, 27, 8, 19, 4.73741, 75.7986, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawaxissetlimits_,0,0
12389, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbardraw_,0,0
12390, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbarsave_,0,0
12391, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbarsetcolor_,0,0
12392, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbarsetfromoptions_,0,0
12393, 1.22503, 54.0444, 12.6607, 0.816304, 19, 6, 13, 3.00247, 44.1166, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbarsetlimits_,0,0
12394, 1.22503, 54.0444, 12.6607, 0.816304, 19, 6, 13, 3.00247, 44.1166, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbarsort_,0,0
12395, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawbop_,0,0
12396, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawcheckresizedwindow_,0,0
12397, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawclear_,0,0
12398, 2.43214, 1111.75, 19.7791, 0.41116, 117, 38, 79, 61.7638, 457.106, 48.1057, 15, 2, 1, 13, 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawcreate_,0,0
12399, 1.125, 16.0477, 7.11111, 0.888889, 9, 3, 6, 0.891541, 14.2647, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawdestroy_,0,0
12400, 1.0866, 101.054, 26.2556, 0.920301, 31, 9, 22, 5.61411, 93, 28.5293, 8, 1, 1, 7, 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawellipse_,0,0
12401, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdraweop_,0,0
12402, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawflush_,0,0
12403, 0.791667, 42.2273, 30.3158, 1.26316, 19, 4, 15, 2.34596, 53.3397, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetboundingbox_,0,0
12404, 0.791667, 42.2273, 30.3158, 1.26316, 19, 4, 15, 2.34596, 53.3397, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetcoordinates_,0,0
12405, 0.967132, 33.6842, 16.0369, 1.03399, 15, 4, 11, 1.87134, 34.8289, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetcurrentpoint_,0,0
12406, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetmarkertype_,0,0
12407, 0.806188, 55.627, 35.3879, 1.24041, 23, 5, 18, 3.09039, 69, 28.5293, 8, 1, 1, 7, 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetmousebutton_,0,0
12408, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetpause_,0,0
12409, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetpopup_,0,0
12410, 1.03161, 42.6667, 15.0346, 0.969361, 16, 5, 11, 2.37037, 41.3594, 15.5098, 6, 1, 1, 5, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgettitle_,0,0
12411, 0.791667, 42.2273, 30.3158, 1.26316, 19, 4, 15, 2.34596, 53.3397, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetviewport_,0,0
12412, 0.967132, 33.6842, 16.0369, 1.03399, 15, 4, 11, 1.87134, 34.8289, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawgetwindowsize_,0,0
12413, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgaddvalue_,0,0
12414, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgcalcstats_,0,0
12415, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgdraw_,0,0
12416, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgintegerbins_,0,0
12417, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgreset_,0,0
12418, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgsave_,0,0
12419, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgsetcolor_,0,0
12420, 1.125, 85.2734, 21.3333, 0.888889, 27, 8, 19, 4.73741, 75.7986, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgsetlimits_,0,0
12421, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgsetnumberbins_,0,0
12422, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawhgview_,0,0
12423, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawisnull_,0,0
12424, 1.09608, 43.2654, 14.1502, 0.91234, 17, 5, 12, 2.40364, 39.4728, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgaddcommonpoint_,0,0
12425, 0.967132, 33.6842, 16.0369, 1.03399, 15, 4, 11, 1.87134, 34.8289, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgaddpoint_,0,0
12426, 1.09608, 43.2654, 14.1502, 0.91234, 17, 5, 12, 2.40364, 39.4728, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgcreate_,0,0
12427, 1.125, 16.0477, 7.11111, 0.888889, 9, 3, 6, 0.891541, 14.2647, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgdestroy_,0,0
12428, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgdraw_,0,0
12429, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlggetaxis_,0,0
12430, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlggetdimension_,0,0
12431, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlggetdraw_,0,0
12432, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgreset_,0,0
12433, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsave_,0,0
12434, 1.11976, 29.1137, 10.368, 0.893049, 13, 4, 9, 1.61743, 26, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetcolors_,0,0
12435, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetdimension_,0,0
12436, 1.375, 23.9726, 5.81818, 0.727273, 11, 4, 7, 1.33181, 17.4346, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetfromoptions_,0,0
12437, 1.125, 85.2734, 21.3333, 0.888889, 27, 8, 19, 4.73741, 75.7986, 24, 7, 1, 1, 6, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetlimits_,0,0
12438, 3.4172, 508.445, 4.53874, 0.292637, 53, 18, 35, 28.2469, 148.79, 15.5098, 7, 2, 1, 5, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetoptionsprefix_,0,0
12439, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgsetusemarkers_,0,0
12440, 1.29203, 38.7609, 8.98558, 0.773976, 15, 5, 10, 2.15338, 30, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,petscdrawlgspdraw_,0,0
